TIME;Battery_Volt_L;Battery_Current_L;RPM_L;Motor_Temp_L;ESC_Temp_Main_L;LHM_Fx;LHM_Mz;LHM_VIBO1x;LHM_VIBO1y;Test_ID;Note_Text
12:47,5;49,1954;12,1300;4234;36,584;34,029;18,26472;0,787864;0,012240;0,009265;3;run_3
12:47,5;49,1837;12,1366;4244;36,598;34,040;18,48058;0,787274;-0,041860;-0,037186;3;run_3
12:47,5;49,1967;12,1633;4257;36,611;34,050;18,52039;0,795942;0,024986;0,020053;3;run_3
12:47,5;49,1668;12,1684;4259;36,624;34,060;18,49157;0,794720;0,018247;0,018291;3;run_3
12:47,5;49,1841;12,1426;4272;36,637;34,071;18,64862;0,802041;0,002815;0,003162;3;run_3
12:47,5;49,1727;12,2428;4278;36,650;34,081;18,64861;0,802539;0,031965;0,025271;3;run_3
12:47,5;49,1934;12,3251;4284;36,664;34,092;18,77638;0,817099;0,003963;0,002352;3;run_3
12:47,6;49,1921;12,2055;4293;36,677;34,102;18,79541;0,811510;-0,045327;-0,036311;3;run_3
12:47,6;49,1910;12,2808;4301;36,690;34,112;18,85407;0,818102;0,048990;0,043290;3;run_3
12:47,6;49,1918;12,2569;4308;36,704;34,123;18,95972;0,827878;0,025389;0,019593;3;run_3
12:47,6;49,1654;12,3950;4313;36,717;34,133;18,99144;0,826695;0,043194;0,035016;3;run_3
12:47,6;49,1609;12,3971;4323;36,731;34,144;19,05147;0,828720;0,020606;0,015222;3;run_3
12:47,6;49,1582;12,3249;4332;36,744;34,154;19,12835;0,822728;-0,036684;-0,030310;3;run_3
12:47,6;49,1759;12,4549;4334;36,757;34,165;19,19536;0,836960;0,023301;0,018743;3;run_3
12:47,6;49,1608;12,5136;4341;36,771;34,175;19,17064;0,828853;0,048533;0,041624;3;run_3
12:47,6;49,1616;12,5429;4351;36,785;34,186;19,34295;0,828521;0,048873;0,041878;3;run_3
12:47,6;49,1424;12,4117;4356;36,798;34,197;19,37882;0,842754;-0,020282;-0,016989;3;run_3
12:47,7;49,1550;12,5283;4363;36,812;34,207;19,36381;0,832438;0,045270;0,038238;3;run_3
12:47,7;49,1467;12,5383;4363;36,825;34,218;19,41946;0,841561;-0,012586;-0,009935;3;run_3
12:47,7;49,1667;12,5677;4371;36,839;34,228;19,44447;0,843076;0,044774;0,037800;3;run_3
12:47,7;49,1644;12,5516;4378;36,852;34,239;19,58063;0,847478;-0,047369;-0,039837;3;run_3
12:47,7;49,1487;12,6070;4385;36,866;34,250;19,53401;0,848765;-0,016618;-0,016030;3;run_3
12:47,7;49,1305;12,6490;4389;36,880;34,260;19,67560;0,847780;-0,045308;-0,039737;3;run_3
12:47,7;49,1484;12,7451;4399;36,894;34,271;19,72456;0,855904;0,009164;0,008987;3;run_3
12:47,7;49,1440;12,7934;4401;36,907;34,282;19,63573;0,853227;-0,047418;-0,040632;3;run_3
12:47,7;49,1424;12,7644;4402;36,921;34,293;19,68126;0,860782;-0,045948;-0,039065;3;run_3
12:47,7;49,1475;12,6470;4410;36,935;34,303;19,80013;0,846098;0,046497;0,040196;3;run_3
12:47,8;49,1619;12,7584;4414;36,949;34,314;19,82530;0,859102;-0,036190;-0,030315;3;run_3
12:47,8;49,1315;12,8062;4419;36,962;34,325;19,93530;0,856862;-0,023502;-0,020910;3;run_3
12:47,8;49,1393;12,8507;4425;36,976;34,336;19,94684;0,855917;-0,036560;-0,027850;3;run_3
12:47,8;49,1395;12,9005;4426;36,990;34,347;20,01638;0,862956;-0,048173;-0,038342;3;run_3
12:47,8;49,1413;12,8735;4430;37,004;34,358;19,94298;0,858181;0,047120;0,039118;3;run_3
12:47,8;49,1290;12,7883;4436;37,018;34,368;20,03366;0,868722;0,047871;0,040629;3;run_3
12:47,8;49,1395;12,9217;4441;37,032;34,379;20,11036;0,872331;0,047494;0,038867;3;run_3
12:47,8;49,1416;12,8846;4448;37,046;34,390;20,20041;0,875330;0,006116;0,006506;3;run_3
12:47,8;49,1034;12,9735;4450;37,060;34,401;20,18316;0,864438;-0,012735;-0,009801;3;run_3
12:47,8;49,1238;12,8332;4450;37,073;34,411;20,17338;0,867878;0,011123;0,010814;3;run_3
12:47,9;49,1459;12,9753;4459;37,087;34,422;20,32919;0,875074;0,010188;0,008110;3;run_3
12:47,9;49,1249;12,9924;4459;37,101;34,433;20,25767;0,865752;-0,044524;-0,037334;3;run_3
12:47,9;49,1208;12,9799;4463;37,115;34,444;20,34135;0,871736;-0,030464;-0,025159;3;run_3
12:47,9;49,1267;12,9848;4466;37,129;34,455;20,32421;0,876280;-0,037578;-0,030072;3;run_3
12:47,9;49,0975;13,0298;4471;37,143;34,466;20,42515;0,878637;-0,032019;-0,029160;3;run_3
12:47,9;49,1097;12,9773;4469;37,157;34,476;20,43956;0,877674;0,039948;0,031345;3;run_3
12:47,9;49,1232;13,0091;4471;37,171;34,487;20,45228;0,884219;0,035707;0,031242;3;run_3
12:47,9;49,1118;12,9935;4480;37,184;34,498;20,53038;0,889700;0,001474;0,001926;3;run_3
12:47,9;49,1408;12,9845;4480;37,198;34,508;20,46255;0,884645;-0,044103;-0,035832;3;run_3
12:47,9;49,1294;13,1545;4482;37,212;34,519;20,43782;0,886331;-0,032913;-0,028919;3;run_3
12:48,0;49,1147;13,0941;4483;37,226;34,530;20,53978;0,892396;-0,043168;-0,037146;3;run_3
12:48,0;49,1072;13,1421;4488;37,240;34,541;20,56549;0,882774;-0,046355;-0,039582;3;run_3
12:48,0;49,1179;13,0451;4488;37,254;34,552;20,58675;0,877593;-0,002461;-0,004472;3;run_3
12:48,0;49,1078;13,0371;4497;37,268;34,562;20,71920;0,885207;0,032551;0,026537;3;run_3
12:48,0;49,1169;13,0940;4499;37,282;34,573;20,64103;0,889108;-0,019825;-0,017228;3;run_3
12:48,0;49,1154;13,2105;4500;37,296;34,584;20,71952;0,893642;0,013511;0,012039;3;run_3
12:48,0;49,1012;13,2316;4505;37,310;34,595;20,73540;0,893031;0,044366;0,036785;3;run_3
12:48,0;49,1247;13,2600;4503;37,324;34,606;20,59887;0,900806;-0,050484;-0,042010;3;run_3
12:48,0;49,1078;13,2780;4507;37,338;34,617;20,68874;0,898250;0,047442;0,037379;3;run_3
12:48,0;49,1264;13,1938;4511;37,352;34,627;20,78221;0,900172;-0,012788;-0,012244;3;run_3
12:48,1;49,1022;13,3450;4512;37,366;34,638;20,81247;0,904703;0,001030;0,000921;3;run_3
12:48,1;49,1266;13,1258;4515;37,380;34,649;20,88620;0,891442;0,027527;0,023892;3;run_3
12:48,1;49,1257;13,1564;4515;37,393;34,659;20,82664;0,897782;0,028261;0,022379;3;run_3
12:48,1;49,1150;13,1215;4520;37,407;34,670;20,84122;0,897987;0,026465;0,021765;3;run_3
12:48,1;49,0926;13,1908;4520;37,421;34,681;20,74294;0,896975;-0,046898;-0,039375;3;run_3
12:48,1;49,0997;13,1343;4521;37,434;34,691;20,84995;0,887430;-0,039880;-0,033111;3;run_3
12:48,1;49,1150;13,2450;4523;37,448;34,702;20,84645;0,905266;0,011318;0,009040;3;run_3
12:48,1;49,0996;13,2840;4527;37,462;34,712;20,95093;0,908029;-0,048541;-0,038827;3;run_3
12:48,1;49,0913;13,1290;4533;37,476;34,723;20,99339;0,909406;-0,047309;-0,038947;3;run_3
12:48,1;49,1029;13,2038;4530;37,489;34,733;20,89786;0,911946;-0,048206;-0,038751;3;run_3
12:48,2;49,1151;13,1884;4534;37,503;34,744;21,00576;0,906584;-0,020492;-0,016855;3;run_3
12:48,2;49,1044;13,2689;4532;37,517;34,754;20,90494;0,903744;-0,051640;-0,043878;3;run_3
12:48,2;49,1301;13,2722;4536;37,531;34,765;21,02264;0,900553;0,001530;0,002610;3;run_3
12:48,2;49,1012;13,3024;4535;37,544;34,776;20,89969;0,901080;-0,000115;-0,000034;3;run_3
12:48,2;49,0949;13,2453;4540;37,558;34,786;21,03914;0,913486;-0,012698;-0,011048;3;run_3
12:48,2;49,0921;13,3925;4536;37,572;34,797;20,90282;0,902321;-0,037516;-0,028847;3;run_3
12:48,2;49,1064;13,3723;4541;37,586;34,807;20,97911;0,906367;-0,042195;-0,034725;3;run_3
12:48,2;49,0980;13,2038;4545;37,599;34,818;21,05205;0,912102;0,049918;0,042138;3;run_3
12:48,2;49,0745;13,4109;4541;37,613;34,828;20,99418;0,906836;0,029222;0,022022;3;run_3
12:48,2;49,0743;13,2900;4546;37,627;34,839;21,06600;0,915232;0,016549;0,012160;3;run_3
12:48,3;49,1020;13,4032;4546;37,640;34,849;21,02056;0,906937;-0,035760;-0,030167;3;run_3
12:48,3;49,0960;13,4112;4547;37,654;34,860;21,09887;0,910535;-0,035022;-0,029054;3;run_3
12:48,3;49,1057;13,2925;4552;37,668;34,870;21,13211;0,911576;-0,041499;-0,032074;3;run_3
12:48,3;49,1103;13,4156;4549;37,682;34,881;21,15265;0,916178;-0,040101;-0,034125;3;run_3
12:48,3;49,0790;13,4377;4550;37,695;34,891;21,18185;0,909674;-0,048489;-0,041274;3;run_3
12:48,3;49,1149;13,4273;4555;37,709;34,902;21,15894;0,915087;-0,036693;-0,031593;3;run_3
12:48,3;49,1020;13,3032;4551;37,722;34,912;21,11944;0,901852;0,012168;0,009612;3;run_3
12:48,3;49,1140;13,2415;4553;37,736;34,922;21,22181;0,916201;-0,034610;-0,029178;3;run_3
12:48,3;49,0909;13,4368;4558;37,749;34,933;21,13699;0,918259;-0,037668;-0,031034;3;run_3
12:48,3;49,1078;13,3473;4556;37,763;34,943;21,18432;0,909376;-0,017158;-0,015290;3;run_3
12:48,4;49,0912;13,4685;4554;37,777;34,954;21,16320;0,913164;0,033215;0,026480;3;run_3
12:48,4;49,1139;13,3576;4564;37,790;34,964;21,24911;0,921709;0,049407;0,042229;3;run_3
12:48,4;49,1121;13,2937;4561;37,803;34,974;21,21310;0,919977;0,037781;0,030350;3;run_3
12:48,4;49,1027;13,3641;4558;37,817;34,984;21,30658;0,906860;-0,002184;-0,002523;3;run_3
12:48,4;49,0794;13,4139;4561;37,830;34,994;21,15829;0,913102;-0,037061;-0,030682;3;run_3
12:48,4;49,0636;13,5412;4562;37,844;35,005;21,25150;0,914091;-0,047881;-0,039059;3;run_3
12:48,4;49,0981;13,3979;4563;37,857;35,015;21,26029;0,917143;-0,020726;-0,017819;3;run_3
12:48,4;49,0834;13,3621;4566;37,871;35,025;21,29940;0,920308;0,049139;0,038098;3;run_3
12:48,4;49,0895;13,4365;4563;37,884;35,036;21,19661;0,917590;0,046105;0,039846;3;run_3
12:48,4;49,0857;13,4435;4566;37,898;35,046;21,30947;0,910430;-0,033231;-0,029778;3;run_3
12:48,5;49,1131;13,2971;4566;37,911;35,056;21,23901;0,914282;-0,029236;-0,023640;3;run_3
12:48,5;49,0959;13,4245;4566;37,924;35,066;21,33890;0,914676;0,049933;0,040142;3;run_3
12:48,5;49,1092;13,4492;4571;37,938;35,076;21,24162;0,915080;0,047479;0,039819;3;run_3
12:48,5;49,0861;13,4058;4572;37,951;35,086;21,28535;0,922555;0,039185;0,031269;3;run_3
12:48,5;49,0858;13,3299;4568;37,964;35,096;21,24703;0,913576;0,013513;0,011044;3;run_3
12:48,5;49,0826;13,5161;4569;37,977;35,106;21,37487;0,918876;0,045707;0,036506;3;run_3
12:48,5;49,0679;13,4021;4573;37,991;35,116;21,31357;0,913496;-0,036751;-0,031465;3;run_3
12:48,5;49,0987;13,4227;4571;38,004;35,126;21,30308;0,916671;0,043413;0,037217;3;run_3
12:48,5;49,0676;13,4987;4572;38,017;35,136;21,29054;0,919246;0,035911;0,030192;3;run_3
12:48,5;49,0846;13,5249;4576;38,031;35,146;21,35179;0,928458;-0,049518;-0,041187;3;run_3
12:48,6;49,0860;13,4730;4574;38,044;35,156;21,37141;0,927150;0,046545;0,038313;3;run_3
12:48,6;49,0811;13,4801;4576;38,057;35,166;21,37342;0,922650;0,048817;0,041149;3;run_3
12:48,6;49,0885;13,4113;4576;38,070;35,176;21,38003;0,919306;0,044026;0,034616;3;run_3
12:48,6;49,0940;13,5098;4575;38,083;35,186;21,31329;0,918818;-0,029109;-0,024844;3;run_3
12:48,6;49,0862;13,5217;4579;38,097;35,196;21,36879;0,923001;0,049587;0,041342;3;run_3
12:48,6;49,1047;13,3915;4579;38,110;35,206;21,47605;0,920475;0,029200;0,025463;3;run_3
12:48,6;49,1020;13,3909;4575;38,122;35,216;21,33215;0,923640;-0,040964;-0,033154;3;run_3
12:48,6;49,0994;13,4599;4582;38,136;35,226;21,40560;0,922540;0,028592;0,023211;3;run_3
12:48,6;49,0764;13,5778;4582;38,149;35,236;21,37188;0,919373;-0,010196;-0,007562;3;run_3
12:48,6;49,0735;13,5867;4582;38,162;35,246;21,37189;0,920867;-0,048464;-0,041319;3;run_3
12:48,7;49,0804;13,5855;4581;38,175;35,256;21,46390;0,925216;0,045004;0,037376;3;run_3
12:48,7;49,0993;13,4923;4580;38,188;35,266;21,35261;0,927810;-0,041563;-0,033161;3;run_3
12:48,7;49,0811;13,5082;4577;38,201;35,275;21,45986;0,920557;-0,047462;-0,041584;3;run_3
12:48,7;49,0922;13,4510;4578;38,214;35,285;21,36539;0,928259;0,006593;0,005752;3;run_3
12:48,7;49,1055;13,5433;4582;38,227;35,295;21,46504;0,915090;-0,049025;-0,038992;3;run_3
12:48,7;49,0907;13,4302;4584;38,240;35,304;21,49490;0,926387;-0,029485;-0,024812;3;run_3
12:48,7;49,0823;13,5690;4580;38,253;35,314;21,41442;0,913309;-0,049173;-0,038885;3;run_3
12:48,7;49,1159;13,3854;4581;38,266;35,324;21,46173;0,919399;-0,040478;-0,034318;3;run_3
12:48,7;49,0889;13,4913;4583;38,279;35,333;21,46405;0,928367;0,006214;0,003840;3;run_3
12:48,7;49,0870;13,5470;4582;38,292;35,343;21,35475;0,919294;0,030662;0,027865;3;run_3
12:48,8;49,0870;13,4319;4585;38,304;35,353;21,32594;0,923039;-0,043269;-0,036303;3;run_3
12:48,8;49,0748;13,4455;4581;38,317;35,362;21,34767;0,921693;-0,046320;-0,038730;3;run_3
12:48,8;49,0895;13,4278;4587;38,330;35,372;21,46512;0,914983;-0,015064;-0,012612;3;run_3
12:48,8;49,0720;13,5358;4585;38,343;35,381;21,51475;0,922407;0,039174;0,033767;3;run_3
12:48,8;49,0866;13,4322;4586;38,355;35,391;21,41491;0,930570;0,047729;0,038476;3;run_3
12:48,8;49,0828;13,4094;4587;38,368;35,400;21,51185;0,928676;0,046033;0,039373;3;run_3
12:48,8;49,0777;13,5923;4586;38,381;35,410;21,42136;0,923377;-0,051682;-0,042006;3;run_3
12:48,8;49,1075;13,4520;4593;38,393;35,419;21,45494;0,922832;0,040025;0,033487;3;run_3
12:48,8;49,0973;13,3726;4587;38,406;35,428;21,47239;0,926132;0,004832;0,004661;3;run_3
12:48,8;49,0905;13,5339;4587;38,419;35,438;21,51092;0,928773;0,046428;0,040128;3;run_3
12:48,9;49,0800;13,5995;4591;38,431;35,448;21,44290;0,930168;-0,020743;-0,016730;3;run_3
12:48,9;49,0903;13,6165;4587;38,444;35,457;21,52116;0,928367;-0,023933;-0,018262;3;run_3
12:48,9;49,0906;13,6168;4590;38,457;35,467;21,45686;0,928985;0,039229;0,031779;3;run_3
12:48,9;49,0925;13,5288;4593;38,470;35,476;21,48856;0,929454;-0,050009;-0,040428;3;run_3
12:48,9;49,0947;13,5042;4590;38,482;35,485;21,53945;0,935606;-0,051372;-0,043400;3;run_3
12:48,9;49,0850;13,5403;4589;38,495;35,495;21,48981;0,932101;0,031865;0,028665;3;run_3
12:48,9;49,0974;13,4598;4590;38,507;35,504;21,46496;0,928361;0,050482;0,040101;3;run_3
12:48,9;49,0920;13,4747;4590;38,520;35,513;21,43669;0,930879;0,024417;0,019926;3;run_3
12:48,9;49,0991;13,5165;4589;38,532;35,523;21,44404;0,926838;-0,044555;-0,036476;3;run_3
12:48,9;49,0841;13,5689;4591;38,545;35,532;21,54767;0,920751;-0,049924;-0,042029;3;run_3
12:49,0;49,1156;13,4789;4588;38,557;35,541;21,50216;0,918326;0,004565;0,003768;3;run_3
12:49,0;49,0828;13,4675;4591;38,569;35,550;21,50700;0,936733;0,012406;0,009839;3;run_3
12:49,0;49,1005;13,4733;4591;38,582;35,559;21,50412;0,925710;0,046716;0,038147;3;run_3
12:49,0;49,0768;13,5740;4590;38,594;35,569;21,41505;0,933165;-0,050582;-0,042998;3;run_3
12:49,0;49,0878;13,4439;4594;38,607;35,578;21,52852;0,926663;0,003361;0,002130;3;run_3
12:49,0;49,0789;13,5271;4592;38,619;35,587;21,50987;0,929647;-0,035688;-0,026638;3;run_3
12:49,0;49,0686;13,5551;4594;38,631;35,596;21,47976;0,932048;-0,034592;-0,026381;3;run_3
12:49,0;49,0862;13,4834;4587;38,644;35,605;21,49499;0,927594;-0,007086;-0,005870;3;run_3
12:49,0;49,0736;13,6033;4593;38,656;35,614;21,53344;0,922595;0,047352;0,038761;3;run_3
12:49,0;49,0697;13,5418;4591;38,668;35,623;21,38830;0,927507;-0,026304;-0,021696;3;run_3
12:49,1;49,0791;13,5523;4595;38,681;35,632;21,55314;0,934430;0,049526;0,039547;3;run_3
12:49,1;49,0925;13,5612;4594;38,693;35,642;21,48110;0,927581;-0,022627;-0,017502;3;run_3
12:49,1;49,0714;13,5523;4596;38,705;35,651;21,57325;0,926196;0,024173;0,019196;3;run_3
12:49,1;49,0959;13,4894;4595;38,717;35,660;21,57026;0,925123;-0,024772;-0,020484;3;run_3
12:49,1;49,0804;13,5561;4593;38,730;35,669;21,47145;0,930784;-0,049822;-0,042089;3;run_3
12:49,1;49,0682;13,5613;4594;38,742;35,678;21,50254;0,935440;-0,011618;-0,011111;3;run_3
12:49,1;49,0618;13,5086;4590;38,754;35,686;21,50112;0,923627;-0,048884;-0,041116;3;run_3
12:49,1;49,0911;13,5470;4591;38,766;35,695;21,49211;0,929336;-0,049105;-0,040790;3;run_3
12:49,1;49,0761;13,5630;4597;38,778;35,704;21,54263;0,931561;-0,046325;-0,038583;3;run_3
12:49,1;49,0860;13,5638;4595;38,790;35,713;21,54923;0,927321;0,047966;0,039694;3;run_3
12:49,2;49,0756;13,6157;4594;38,802;35,722;21,53358;0,920287;-0,050226;-0,041668;3;run_3
12:49,2;49,1031;13,5379;4595;38,815;35,731;21,56530;0,930295;-0,046654;-0,037917;3;run_3
12:49,2;49,1015;13,4973;4595;38,827;35,740;21,61451;0,937464;-0,025620;-0,023882;3;run_3
12:49,2;49,0935;13,5770;4596;38,839;35,749;21,56924;0,937355;0,001706;-0,000838;3;run_3
12:49,2;49,0734;13,6632;4592;38,851;35,758;21,46955;0,926178;0,043868;0,037192;3;run_3
12:49,2;49,1022;13,4840;4595;38,863;35,767;21,53924;0,930469;-0,038435;-0,032391;3;run_3
12:49,2;49,0905;13,5529;4594;38,875;35,775;21,50790;0,924258;0,025863;0,019584;3;run_3
12:49,2;49,0957;13,5730;4597;38,887;35,784;21,57794;0,934582;-0,049885;-0,041666;3;run_3
12:49,2;49,0737;13,6264;4595;38,899;35,793;21,52056;0,927500;0,036467;0,030235;3;run_3
12:49,2;49,0790;13,5697;4598;38,911;35,802;21,63702;0,926395;-0,028051;-0,025117;3;run_3
12:49,3;49,0967;13,4893;4597;38,922;35,810;21,58628;0,932178;0,007295;0,006580;3;run_3
12:49,3;49,0811;13,5336;4599;38,934;35,819;21,60306;0,928186;0,043827;0,036455;3;run_3
12:49,3;49,0629;13,5109;4592;38,946;35,828;21,51189;0,922756;0,040189;0,033398;3;run_3
12:49,3;49,0733;13,6422;4596;38,958;35,836;21,49938;0,935324;0,051107;0,043470;3;run_3
12:49,3;49,0801;13,5100;4592;38,970;35,845;21,41774;0,920334;-0,031752;-0,024410;3;run_3
12:49,3;49,0809;13,5740;4593;38,982;35,854;21,48934;0,936496;-0,024422;-0,020045;3;run_3
12:49,3;49,0870;13,4644;4598;38,993;35,862;21,51821;0,936266;-0,035656;-0,030172;3;run_3
12:49,3;49,0760;13,5159;4596;39,005;35,871;21,54734;0,927912;0,038742;0,030476;3;run_3
12:49,3;49,0868;13,4855;4597;39,017;35,879;21,54317;0,930380;0,045934;0,036898;3;run_3
12:49,3;49,0932;13,5674;4594;39,028;35,888;21,44549;0,936919;0,043250;0,033833;3;run_3
12:49,4;49,0827;13,5616;4597;39,040;35,896;21,60404;0,921804;-0,049678;-0,042491;3;run_3
12:49,4;49,0858;13,5018;4600;39,052;35,904;21,55508;0,933895;0,048201;0,041516;3;run_3
12:49,4;49,0889;13,5220;4594;39,063;35,913;21,53292;0,930752;-0,014473;-0,011083;3;run_3
12:49,4;49,0857;13,5423;4593;39,075;35,921;21,59281;0,928040;-0,003639;-0,003265;3;run_3
12:49,4;49,0612;13,5804;4597;39,086;35,930;21,58855;0,930835;-0,050046;-0,040631;3;run_3
12:49,4;49,0846;13,5703;4597;39,098;35,938;21,57213;0,922881;-0,046581;-0,038220;3;run_3
12:49,4;49,0707;13,6514;4599;39,110;35,947;21,62628;0,928529;-0,050128;-0,040204;3;run_3
12:49,4;49,0918;13,6039;4595;39,122;35,955;21,57257;0,922452;-0,019553;-0,016313;3;run_3
12:49,4;49,0816;13,4197;4599;39,133;35,963;21,57263;0,935326;0,004697;0,002627;3;run_3
12:49,4;49,0699;13,6072;4600;39,144;35,972;21,66832;0,935208;0,040498;0,033513;3;run_3
12:49,5;49,0830;13,6084;4599;39,156;35,980;21,59108;0,938179;-0,030088;-0,027544;3;run_3
12:49,5;49,1031;13,5376;4597;39,167;35,989;21,54336;0,931112;0,050859;0,044196;3;run_3
12:49,5;49,0740;13,5269;4600;39,179;35,997;21,59869;0,926081;-0,047835;-0,038404;3;run_3
12:49,5;49,0715;13,5618;4593;39,190;36,005;21,52464;0,932732;-0,048280;-0,039512;3;run_3
12:49,5;49,0804;13,5083;4596;39,202;36,013;21,52916;0,922073;0,038426;0,033460;3;run_3
12:49,5;49,0682;13,5461;4599;39,213;36,022;21,57575;0,930698;-0,040525;-0,033238;3;run_3
12:49,5;49,0680;13,5410;4596;39,224;36,030;21,56890;0,920314;-0,042960;-0,036228;3;run_3
12:49,5;49,0959;13,5642;4601;39,236;36,038;21,61938;0,936612;-0,044502;-0,037623;3;run_3
12:49,5;49,0814;13,4853;4595;39,247;36,046;21,46554;0,932501;0,034234;0,029131;3;run_3
12:49,5;49,0996;13,4448;4599;39,258;36,054;21,64098;0,925441;-0,037407;-0,029923;3;run_3
12:49,6;49,0899;13,4686;4601;39,269;36,062;21,66567;0,926684;-0,007807;-0,007017;3;run_3
12:49,6;49,0862;13,6247;4594;39,281;36,070;21,46531;0,926719;0,040796;0,033859;3;run_3
12:49,6;49,0767;13,6274;4598;39,292;36,079;21,54553;0,934757;-0,045291;-0,038995;3;run_3
12:49,6;49,0884;13,5765;4595;39,303;36,087;21,52665;0,926269;-0,030894;-0,025908;3;run_3
12:49,6;49,0852;13,5160;4598;39,315;36,095;21,52568;0,925367;0,004494;0,002611;3;run_3
12:49,6;49,0838;13,6302;4598;39,326;36,103;21,54467;0,928804;0,041512;0,034420;3;run_3
12:49,6;49,0880;13,5182;4599;39,337;36,111;21,52557;0,931262;0,050372;0,040463;3;run_3
12:49,6;49,0755;13,6879;4603;39,348;36,119;21,52665;0,931481;-0,038845;-0,033554;3;run_3
12:49,6;49,0899;13,5480;4599;39,360;36,127;21,57715;0,933491;-0,043640;-0,035986;3;run_3
12:49,6;49,0778;13,6032;4596;39,371;36,135;21,56062;0,930763;-0,049089;-0,041257;3;run_3
12:49,7;49,0825;13,6247;4597;39,382;36,143;21,57788;0,925611;-0,042495;-0,034119;3;run_3
12:49,7;49,0959;13,6665;4605;39,393;36,151;21,55248;0,928371;0,016327;0,011852;3;run_3
12:49,7;49,1065;13,5258;4598;39,404;36,159;21,58460;0,930705;0,029585;0,022090;3;run_3
12:49,7;49,0752;13,5221;4601;39,415;36,167;21,70542;0,930316;0,035307;0,028914;3;run_3
12:49,7;49,0955;13,5268;4600;39,426;36,175;21,58203;0,934381;0,014866;0,012995;3;run_3
12:49,7;49,0950;13,4788;4600;39,437;36,183;21,58859;0,924921;0,051350;0,043393;3;run_3
12:49,7;49,0669;13,5716;4598;39,448;36,191;21,57829;0,920448;-0,018826;-0,015494;3;run_3
12:49,7;49,1054;13,5840;4602;39,459;36,199;21,55605;0,929146;0,024679;0,021098;3;run_3
12:49,7;49,0971;13,5839;4598;39,470;36,206;21,48773;0,926440;0,050232;0,039776;3;run_3
12:49,7;49,0962;13,4903;4599;39,481;36,214;21,55187;0,939848;0,041254;0,035008;3;run_3
12:49,8;49,0654;13,6106;4599;39,492;36,222;21,57022;0,931552;-0,034607;-0,028767;3;run_3
12:49,8;49,0867;13,4900;4597;39,503;36,230;21,58583;0,923877;0,041974;0,034851;3;run_3
12:49,8;49,0796;13,5133;4598;39,514;36,237;21,54425;0,921915;0,021551;0,017501;3;run_3
12:49,8;49,0834;13,5930;4602;39,525;36,245;21,61065;0,929212;0,016223;0,013866;3;run_3
12:49,8;49,0877;13,6060;4595;39,536;36,253;21,59492;0,933062;-0,010017;-0,009523;3;run_3
12:49,8;49,1035;13,5855;4599;39,547;36,261;21,57733;0,931403;-0,039545;-0,034779;3;run_3
12:49,8;49,0867;13,4596;4598;39,557;36,268;21,59099;0,929468;0,049641;0,041726;3;run_3
12:49,8;49,0951;13,5894;4597;39,568;36,276;21,64423;0,931709;-0,044370;-0,036249;3;run_3
12:49,8;49,0858;13,5693;4600;39,579;36,284;21,58328;0,930814;0,033891;0,026673;3;run_3
12:49,8;49,0776;13,5913;4597;39,590;36,291;21,63716;0,933880;0,048489;0,040209;3;run_3
12:49,9;49,0852;13,5306;4599;39,600;36,299;21,63146;0,931323;-0,045996;-0,038559;3;run_3
12:49,9;49,0866;13,5335;4597;39,611;36,307;21,54655;0,925997;-0,035603;-0,028746;3;run_3
12:49,9;49,0809;13,5544;4599;39,622;36,314;21,54204;0,936794;0,026480;0,022224;3;run_3
12:49,9;49,0665;13,6358;4600;39,633;36,322;21,60554;0,921740;0,035541;0,029236;3;run_3
12:49,9;49,0647;13,6110;4598;39,643;36,330;21,64105;0,925504;0,013703;0,013349;3;run_3
12:49,9;49,0811;13,5710;4596;39,654;36,337;21,62791;0,930844;-0,044421;-0,036692;3;run_3
12:49,9;49,0838;13,5885;4602;39,665;36,345;21,58336;0,933863;-0,042544;-0,036297;3;run_3
12:49,9;49,0792;13,4871;4604;39,675;36,352;21,57848;0,932248;0,043979;0,036719;3;run_3
12:49,9;49,0855;13,5838;4602;39,686;36,360;21,58184;0,942167;-0,000108;0,000031;3;run_3
12:49,9;49,0802;13,6277;4598;39,697;36,367;21,61608;0,928758;0,041961;0,034493;3;run_3
12:50,0;49,0933;13,4534;4599;39,707;36,375;21,61417;0,928311;0,042764;0,034595;3;run_3
12:50,0;49,0759;13,5894;4601;39,718;36,382;21,61241;0,926581;-0,012511;-0,011493;3;run_3
12:50,0;49,0918;13,5459;4598;39,728;36,389;21,64575;0,929520;0,008520;0,008301;3;run_3
12:50,0;49,0779;13,6093;4602;39,739;36,397;21,64605;0,930856;0,050569;0,040785;3;run_3
12:50,0;49,1026;13,5762;4600;39,749;36,404;21,61277;0,935087;-0,029182;-0,021877;3;run_3
12:50,0;49,0794;13,6014;4602;39,760;36,412;21,64112;0,929051;-0,049228;-0,039686;3;run_3
12:50,0;49,0938;13,6011;4603;39,770;36,419;21,57134;0,934927;-0,024609;-0,020019;3;run_3
12:50,0;49,0818;13,5037;4599;39,781;36,427;21,48544;0,935212;-0,016742;-0,011129;3;run_3
12:50,0;49,0820;13,6418;4599;39,791;36,434;21,56900;0,936724;0,031589;0,026107;3;run_3
12:50,0;49,0557;13,6028;4600;39,802;36,441;21,57665;0,932116;0,037918;0,031779;3;run_3
