TIME,Run_ID,command_pct,rpm,thrust_n,torque_nm,vibration_g
not-recorded,1,40,2370.51,5.8155,0.24909,0.002456
not-recorded,1,40,2374.18,5.8660,0.25481,-0.017249
not-recorded,1,40,2378.78,5.8430,0.25409,-0.032504
not-recorded,1,40,2379.01,5.8985,0.25080,-0.033853
not-recorded,1,40,2376.38,5.8508,0.24983,-0.032086
not-recorded,1,40,2378.10,5.8493,0.25021,-0.032816
not-recorded,1,40,2378.55,5.7764,0.25913,-0.030675
not-recorded,1,40,2375.16,5.7936,0.25014,-0.031478
not-recorded,1,40,2376.13,5.8337,0.25658,-0.032241
not-recorded,1,40,2375.26,5.7612,0.25900,-0.033106
not-recorded,1,40,2373.60,5.8473,0.25404,-0.032150
not-recorded,1,40,2376.27,5.8209,0.25532,-0.028248
not-recorded,1,40,2382.07,5.8665,0.25555,-0.003737
not-recorded,1,40,2374.21,5.8534,0.25290,-0.030777
not-recorded,1,40,2378.01,5.8517,0.26181,-0.012933
not-recorded,1,40,2377.74,5.8066,0.24968,-0.013461
not-recorded,1,40,2378.13,5.8126,0.25060,-0.004630
not-recorded,1,40,2376.97,5.8210,0.25040,-0.008528
not-recorded,1,40,2376.63,5.8767,0.25302,-0.005244
not-recorded,1,40,2376.34,5.8603,0.26112,-0.002788
not-recorded,1,40,2375.84,5.8477,0.24961,0.000566
not-recorded,1,40,2376.72,5.8461,0.26203,0.006972
not-recorded,1,40,2379.36,5.8399,0.25366,0.020573
not-recorded,1,40,2376.75,5.8062,0.24857,0.015645
not-recorded,1,40,2377.51,5.8227,0.25691,0.020683
not-recorded,1,40,2378.87,5.8217,0.24827,0.028531
not-recorded,1,40,2384.02,5.8386,0.25060,0.031053
not-recorded,1,40,2374.63,5.8400,0.25283,0.017945
not-recorded,1,40,2377.01,5.8767,0.25749,0.031433
not-recorded,1,40,2380.08,5.8377,0.25947,0.035871
not-recorded,1,40,2375.62,5.8100,0.25305,0.030272
not-recorded,1,40,2377.92,5.9038,0.25336,0.035323
not-recorded,1,40,2379.10,5.7552,0.26031,0.030092
not-recorded,1,40,2375.08,5.7357,0.25404,0.034089
not-recorded,1,40,2377.12,5.8707,0.25299,0.031211
not-recorded,1,40,2380.61,5.8145,0.25178,0.018505
not-recorded,1,40,2376.58,5.8287,0.24889,0.030758
not-recorded,1,40,2377.78,5.8074,0.25239,0.024018
not-recorded,1,40,2373.04,5.8272,0.24863,0.031719
not-recorded,1,40,2382.55,5.8419,0.25793,-0.004820
not-recorded,1,40,2371.76,5.8088,0.25277,0.032000
not-recorded,1,40,2379.07,5.8135,0.25709,0.004272
not-recorded,1,40,2377.76,5.8128,0.25558,0.009082
not-recorded,1,40,2378.32,5.7707,0.25026,0.000185
not-recorded,1,40,2379.77,5.8131,0.25262,-0.009737
not-recorded,1,40,2380.65,5.8320,0.26088,-0.017264
not-recorded,1,40,2382.84,5.8443,0.25648,-0.025837
not-recorded,1,40,2378.96,5.7989,0.25726,-0.016442
not-recorded,1,40,2380.38,5.8395,0.25029,-0.025664
not-recorded,1,40,2375.32,5.8151,0.25862,-0.007285
not-recorded,1,40,2378.92,5.8066,0.25717,-0.025335
not-recorded,1,40,2380.05,5.8807,0.25767,-0.028963
not-recorded,1,40,2379.56,5.8178,0.25637,-0.031554
not-recorded,1,40,2380.04,5.8775,0.25770,-0.033135
not-recorded,1,40,2380.23,5.8279,0.25164,-0.030565
not-recorded,1,40,2375.06,5.8663,0.25779,-0.027617
not-recorded,1,40,2376.52,5.8715,0.25615,-0.032417
not-recorded,1,40,2376.72,5.8115,0.25659,-0.031155
not-recorded,1,40,2379.44,5.8157,0.25531,-0.031932
not-recorded,1,40,2381.99,5.8319,0.25289,-0.018447
not-recorded,1,40,2379.63,5.7885,0.26204,-0.024171
not-recorded,1,40,2379.70,5.8377,0.25505,-0.023133
not-recorded,1,40,2375.84,5.7714,0.25752,-0.029514
not-recorded,1,40,2377.19,5.8739,0.25231,-0.024898
not-recorded,1,40,2384.26,5.8634,0.25135,0.009424
not-recorded,1,40,2380.60,5.8077,0.25668,-0.004191
not-recorded,1,40,2379.29,5.7951,0.24778,-0.005293
not-recorded,1,40,2376.86,5.7827,0.25323,-0.014637
not-recorded,1,40,2382.16,5.7761,0.25844,0.014686
not-recorded,1,40,2381.52,5.8815,0.25472,0.015054
not-recorded,1,40,2378.38,5.8672,0.25251,0.005556
not-recorded,1,40,2378.94,5.7433,0.25074,0.011767
not-recorded,1,40,2374.36,5.8241,0.25316,-0.007647
not-recorded,1,40,2380.80,5.8335,0.25570,0.025274
not-recorded,1,40,2384.02,5.9078,0.25817,0.031768
not-recorded,1,40,2379.77,5.8476,0.25467,0.025919
not-recorded,1,40,2384.30,5.9133,0.25476,0.032367
not-recorded,1,40,2381.69,5.7985,0.25089,0.031271
not-recorded,1,40,2377.89,5.8187,0.25011,0.026524
not-recorded,1,40,2381.16,5.8378,0.25576,0.032188
not-recorded,1,40,2380.55,5.8420,0.25402,0.033464
not-recorded,1,40,2380.11,5.8560,0.25295,0.032035
not-recorded,1,40,2378.07,5.8066,0.25427,0.031037
not-recorded,1,40,2380.34,5.8134,0.26080,0.029372
not-recorded,1,40,2385.06,5.8498,0.24892,0.009577
not-recorded,1,40,2379.53,5.8699,0.25510,0.027605
not-recorded,1,40,2378.29,5.7815,0.25579,0.030277
not-recorded,1,40,2380.41,5.8496,0.25707,0.017743
not-recorded,1,40,2381.28,5.8620,0.25227,0.011976
not-recorded,1,40,2382.42,5.7818,0.25990,0.002834
not-recorded,1,40,2379.06,5.7756,0.25565,0.012716
not-recorded,1,40,2379.61,5.8234,0.24946,0.008300
not-recorded,1,40,2384.04,5.8548,0.26249,-0.015538
not-recorded,1,40,2380.79,5.8993,0.25689,-0.004434
not-recorded,1,40,2381.05,5.8105,0.25859,-0.009351
not-recorded,1,40,2379.24,5.8797,0.25580,-0.006659
not-recorded,1,40,2384.18,5.9133,0.25177,-0.030388
not-recorded,1,40,2380.06,5.7767,0.25799,-0.015510
not-recorded,1,40,2383.94,5.8618,0.25293,-0.033373
not-recorded,1,40,2376.71,5.8410,0.25109,-0.008979
not-recorded,1,40,2379.22,5.8387,0.25160,-0.023292
not-recorded,1,40,2383.82,5.8598,0.25847,-0.033524
not-recorded,1,40,2380.09,5.8233,0.25395,-0.030775
not-recorded,1,40,2376.12,5.7547,0.26023,-0.019713
not-recorded,1,40,2381.47,5.8399,0.25565,-0.031396
not-recorded,1,40,2378.42,5.8215,0.25713,-0.029784
not-recorded,1,40,2380.23,5.8478,0.25270,-0.035106
not-recorded,1,40,2375.90,5.8454,0.25841,-0.029018
not-recorded,1,40,2383.39,5.7942,0.25459,-0.024613
not-recorded,1,40,2381.07,5.8452,0.24840,-0.027511
not-recorded,1,40,2378.81,5.8239,0.25298,-0.029071
not-recorded,1,40,2383.41,5.8550,0.26004,-0.011778
not-recorded,1,40,2379.25,5.8466,0.25247,-0.023329
not-recorded,1,40,2380.12,5.8393,0.25690,-0.020632
not-recorded,1,40,2381.36,5.8402,0.25158,-0.009945
not-recorded,1,40,2383.00,5.8119,0.25992,0.000825
not-recorded,1,40,2382.43,5.8639,0.25139,0.001639
not-recorded,1,40,2377.63,5.8424,0.25108,-0.017158
not-recorded,1,40,2384.89,5.8318,0.25665,0.021144
not-recorded,1,40,2381.09,5.8097,0.25822,0.006398
not-recorded,1,40,2379.96,5.7957,0.25994,0.005309
not-recorded,1,40,2382.58,5.8209,0.25688,0.019403
not-recorded,1,40,2381.43,5.7656,0.25690,0.020699
not-recorded,1,40,2378.32,5.8035,0.25861,0.008000
not-recorded,1,40,2382.63,5.8251,0.26069,0.028030
not-recorded,1,40,2379.97,5.8597,0.25724,0.024910
not-recorded,1,40,2382.26,5.8628,0.26081,0.029877
not-recorded,1,40,2381.13,5.8699,0.25074,0.031086
not-recorded,1,40,2379.60,5.8456,0.25697,0.026276
not-recorded,1,40,2379.13,5.8395,0.24662,0.028362
not-recorded,1,40,2380.38,5.8133,0.25811,0.030493
not-recorded,1,40,2379.10,5.8462,0.25072,0.031183
not-recorded,1,40,2378.97,5.7853,0.25088,0.032443
not-recorded,1,40,2381.51,5.8206,0.25389,0.031494
not-recorded,1,40,2378.49,5.8524,0.25640,0.031862
not-recorded,1,40,2376.13,5.8055,0.25199,0.032504
not-recorded,1,40,2386.65,5.8862,0.25457,0.000216
not-recorded,1,40,2380.54,5.8903,0.25758,0.024724
not-recorded,1,40,2381.88,5.8203,0.25780,0.015005
not-recorded,1,40,2379.67,5.8113,0.25091,0.022287
not-recorded,1,40,2381.26,5.8640,0.25737,0.010618
not-recorded,1,40,2384.46,5.8832,0.25529,-0.008842
not-recorded,1,40,2383.32,5.7983,0.26073,-0.007463
not-recorded,1,40,2381.58,5.7946,0.25370,-0.000480
not-recorded,1,40,2383.51,5.9493,0.25174,-0.016183
not-recorded,1,40,2383.19,5.8512,0.25477,-0.018621
not-recorded,1,40,2379.42,5.8398,0.24982,-0.003909
not-recorded,1,40,2383.90,5.8181,0.25445,-0.027322
not-recorded,1,40,2381.42,5.7708,0.25341,-0.018472
not-recorded,1,40,2379.96,5.8233,0.25139,-0.015539
not-recorded,1,40,2382.47,5.8229,0.25337,-0.028939
not-recorded,1,40,2385.11,5.9089,0.26155,-0.033016
not-recorded,1,40,2385.30,5.8101,0.25182,-0.031773
not-recorded,1,40,2381.90,5.8818,0.25987,-0.033373
not-recorded,1,40,2383.94,5.8264,0.25861,-0.031260
not-recorded,1,40,2384.48,5.8962,0.25470,-0.029672
not-recorded,1,40,2381.79,5.8251,0.25924,-0.033424
not-recorded,1,40,2384.57,5.8983,0.25381,-0.025012
not-recorded,1,40,2381.08,5.8199,0.25421,-0.030133
not-recorded,1,40,2380.05,5.8346,0.25694,-0.031813
not-recorded,1,40,2380.91,5.8270,0.25891,-0.029657
not-recorded,1,40,2384.02,5.8830,0.25617,-0.016501
not-recorded,1,40,2381.06,5.8318,0.25273,-0.021972
not-recorded,1,40,2387.31,5.8853,0.25514,0.009076
not-recorded,1,40,2379.54,5.8156,0.26015,-0.023839
not-recorded,1,40,2381.86,5.8743,0.25607,-0.011195
not-recorded,1,40,2381.89,5.9012,0.25548,-0.006437
not-recorded,1,40,2386.11,5.8718,0.25602,0.018643
not-recorded,1,40,2380.28,5.9319,0.25653,-0.006038
not-recorded,1,40,2382.54,5.8499,0.26076,0.008272
not-recorded,1,40,2383.96,5.8537,0.25955,0.018496
not-recorded,1,40,2383.86,5.8732,0.25163,0.019871
not-recorded,1,40,2383.10,5.8594,0.25529,0.018785
not-recorded,1,40,2385.85,5.8181,0.25381,0.029790
not-recorded,1,40,2383.49,5.8412,0.25468,0.028969
not-recorded,1,40,2385.34,5.8175,0.26502,0.032186
not-recorded,1,40,2381.00,5.7997,0.25220,0.023970
not-recorded,1,40,2380.77,5.8658,0.26413,0.027431
not-recorded,1,40,2385.68,5.8249,0.25422,0.032458
not-recorded,1,40,2381.18,5.8366,0.25141,0.030185
not-recorded,1,40,2383.47,5.8715,0.25699,0.030370
not-recorded,1,40,2386.11,5.8795,0.25694,0.025824
not-recorded,1,40,2381.90,5.8186,0.25517,0.032428
not-recorded,1,40,2383.41,5.8492,0.24859,0.028502
not-recorded,1,40,2381.05,5.8365,0.25698,0.031777
not-recorded,1,40,2383.01,5.8598,0.25741,0.024576
not-recorded,1,40,2381.25,5.8713,0.25677,0.028607
not-recorded,1,40,2383.02,5.8756,0.25573,0.020159
not-recorded,1,40,2384.75,5.8412,0.25239,0.006159
not-recorded,1,40,2388.32,5.8747,0.25199,-0.014416
not-recorded,1,40,2385.62,5.8798,0.25103,-0.004951
not-recorded,1,40,2387.07,5.9352,0.26129,-0.014902
not-recorded,1,40,2381.98,5.8286,0.24899,0.005853
not-recorded,1,40,2386.28,5.8799,0.25195,-0.020551
not-recorded,1,40,2383.03,5.8281,0.25229,-0.008473
not-recorded,1,40,2382.40,5.7927,0.25413,-0.008787
not-recorded,1,40,2383.15,5.8121,0.26033,-0.013317
not-recorded,1,40,2385.55,5.8344,0.25144,-0.027076
not-recorded,1,40,2384.17,5.8552,0.25541,-0.027272
not-recorded,1,40,2382.41,5.8238,0.26053,-0.020751
not-recorded,1,40,2385.46,5.8097,0.24916,-0.028948
not-recorded,1,40,2387.17,5.8553,0.25969,-0.029935
not-recorded,1,40,2385.21,5.8444,0.25539,-0.033004
not-recorded,1,40,2384.64,5.8923,0.25234,-0.033628
not-recorded,1,40,2382.59,5.8009,0.25109,-0.031209
not-recorded,1,40,2385.75,5.8919,0.25980,-0.027806
not-recorded,1,40,2385.08,5.8495,0.26213,-0.030227
not-recorded,1,40,2383.24,5.8043,0.24682,-0.031938
not-recorded,1,40,2387.64,5.9329,0.25811,-0.013914
not-recorded,1,40,2384.73,5.8777,0.25625,-0.022945
not-recorded,1,40,2386.45,5.9007,0.25302,-0.013909
not-recorded,1,40,2383.25,5.8010,0.25760,-0.023924
not-recorded,1,40,2380.24,5.8370,0.25859,-0.030727
not-recorded,1,40,2386.07,5.8783,0.25675,-0.004152
not-recorded,1,40,2384.54,5.8060,0.25339,-0.008580
not-recorded,1,40,2383.32,5.7834,0.25830,-0.010033
not-recorded,1,40,2386.51,5.8258,0.25066,0.012078
not-recorded,1,40,2385.33,5.8740,0.25979,0.006694
not-recorded,1,40,2384.62,5.9026,0.25224,0.010290
not-recorded,1,40,2382.72,5.9007,0.26026,0.003224
not-recorded,1,40,2387.15,5.8639,0.25903,0.027551
not-recorded,1,40,2381.99,5.8283,0.25604,0.008372
not-recorded,1,40,2386.74,5.8940,0.25615,0.028083
not-recorded,1,40,2383.32,5.8752,0.25649,0.020176
not-recorded,1,40,2381.90,5.8862,0.25679,0.020408
not-recorded,1,40,2386.55,5.8661,0.25904,0.033528
not-recorded,1,40,2385.86,5.8684,0.25058,0.033193
not-recorded,1,40,2380.14,5.8243,0.25155,0.019066
not-recorded,1,40,2385.12,5.8489,0.25225,0.032126
not-recorded,1,40,2381.36,5.8202,0.25224,0.028744
not-recorded,1,40,2382.43,5.8264,0.25357,0.033372
not-recorded,1,40,2387.83,5.8721,0.26149,0.024936
not-recorded,1,40,2383.27,5.8115,0.25880,0.033748
not-recorded,1,40,2385.01,5.8714,0.25555,0.027886
not-recorded,1,40,2383.99,5.8860,0.25432,0.029416
not-recorded,1,40,2383.95,5.9079,0.26181,0.026259
not-recorded,1,40,2387.94,5.8510,0.25481,0.004795
not-recorded,1,40,2385.82,5.8592,0.25740,0.009576
not-recorded,1,40,2382.91,5.8444,0.25641,0.020258
not-recorded,1,40,2382.66,5.8532,0.25366,0.019554
not-recorded,1,40,2384.00,5.8060,0.25547,0.009876
not-recorded,1,40,2381.84,5.8799,0.25377,0.013440
not-recorded,1,40,2384.02,5.8050,0.24912,0.000794
not-recorded,1,40,2379.59,5.8279,0.25492,0.021329
not-recorded,1,40,2383.23,5.8198,0.25315,-0.002473
not-recorded,1,40,2384.89,5.8476,0.25464,-0.015018
not-recorded,1,40,2381.23,5.7692,0.25730,-0.000537
not-recorded,1,40,2388.18,5.8523,0.26303,-0.029253
not-recorded,1,40,2385.98,5.8425,0.25750,-0.027613
not-recorded,1,40,2388.56,5.9316,0.26082,-0.032699
not-recorded,1,40,2387.25,5.8885,0.26134,-0.031788
not-recorded,1,40,2387.18,5.8738,0.25212,-0.034318
not-recorded,1,40,2385.26,5.8148,0.25656,-0.032712
not-recorded,1,40,2387.04,5.8527,0.26055,-0.032714
not-recorded,1,40,2386.16,5.8492,0.25697,-0.031234
not-recorded,1,40,2383.19,5.8588,0.25701,-0.033502
not-recorded,1,40,2384.34,5.8554,0.25585,-0.032357
not-recorded,1,40,2387.75,5.8966,0.25767,-0.023437
not-recorded,1,40,2381.02,5.8196,0.25579,-0.030538
not-recorded,1,40,2385.97,5.8231,0.25919,-0.022292
not-recorded,1,40,2386.19,5.8846,0.24788,-0.018605
not-recorded,1,40,2386.24,5.9260,0.25560,-0.015320
not-recorded,1,40,2384.55,5.8130,0.25691,-0.020764
not-recorded,1,40,2390.50,5.9274,0.25668,0.012600
not-recorded,1,40,2386.98,5.8550,0.26061,-0.000006
not-recorded,1,40,2383.34,5.8232,0.25471,-0.016518
not-recorded,1,40,2386.95,5.9081,0.25581,0.006519
not-recorded,1,40,2389.48,5.8496,0.25621,0.022976
not-recorded,1,40,2384.35,5.9069,0.25587,-0.001026
not-recorded,1,40,2385.16,5.8826,0.25927,0.008327
not-recorded,1,40,2383.45,5.8109,0.25808,0.003983
not-recorded,1,40,2384.99,5.8721,0.25408,0.013708
not-recorded,1,40,2385.47,5.8525,0.25835,0.021341
not-recorded,1,40,2386.94,5.8974,0.25887,0.028458
not-recorded,1,40,2386.25,5.8662,0.26334,0.029098
not-recorded,1,40,2388.24,5.8834,0.25659,0.033483
not-recorded,1,40,2382.75,5.9160,0.24924,0.025199
not-recorded,1,40,2383.71,5.7887,0.25642,0.026436
not-recorded,1,40,2385.70,5.9001,0.26102,0.029898
not-recorded,1,40,2387.73,5.8373,0.25478,0.029656
not-recorded,1,40,2384.91,5.8772,0.25520,0.031601
not-recorded,1,40,2385.43,5.8621,0.25782,0.032918
not-recorded,1,40,2388.12,5.8603,0.25748,0.023433
not-recorded,1,40,2388.74,5.8796,0.25735,0.016475
not-recorded,1,40,2386.95,5.8705,0.25809,0.019571
not-recorded,1,40,2385.13,5.8968,0.25706,0.027506
not-recorded,1,40,2382.21,5.8221,0.25533,0.031761
not-recorded,1,40,2381.87,5.8349,0.26038,0.030218
not-recorded,1,40,2386.68,5.9100,0.25523,0.010556
not-recorded,1,40,2384.56,5.8500,0.24929,0.016204
not-recorded,1,40,2388.68,5.9153,0.25885,-0.008750
not-recorded,1,40,2386.17,5.8645,0.25645,0.000347
not-recorded,1,40,2382.86,5.7905,0.25169,0.013911
not-recorded,1,40,2385.87,5.8199,0.25813,-0.005729
not-recorded,1,40,2387.10,5.8691,0.25690,-0.017502
not-recorded,1,40,2384.07,5.8261,0.25838,-0.005525
not-recorded,1,40,2386.95,5.9277,0.25414,-0.020272
not-recorded,1,40,2385.39,5.8289,0.25572,-0.018196
not-recorded,1,40,2389.10,5.8611,0.25635,-0.034004
not-recorded,1,40,2385.52,5.8458,0.25478,-0.024713
not-recorded,1,40,2383.91,5.8431,0.25058,-0.021056
not-recorded,1,40,2388.00,5.8679,0.25598,-0.031229
not-recorded,1,40,2385.73,5.9036,0.25819,-0.030486
not-recorded,1,40,2388.47,5.8867,0.25811,-0.031260
not-recorded,1,40,2389.29,5.8328,0.26013,-0.029676
not-recorded,1,40,2388.92,5.8570,0.25552,-0.028079
not-recorded,1,40,2388.12,5.8040,0.25529,-0.027841
not-recorded,1,40,2385.22,5.8000,0.25740,-0.031210
not-recorded,1,40,2383.09,5.8321,0.25477,-0.031943
not-recorded,1,40,2388.55,5.8556,0.25293,-0.020227
not-recorded,1,40,2388.51,5.8381,0.25233,-0.014877
not-recorded,1,40,2383.10,5.7820,0.25471,-0.028400
not-recorded,1,40,2384.40,5.8324,0.25694,-0.024798
not-recorded,1,40,2385.71,5.8104,0.25437,-0.018332
not-recorded,1,40,2391.21,5.9026,0.25702,0.013410
not-recorded,1,40,2391.38,5.8775,0.25434,0.019412
not-recorded,1,40,2385.79,5.8891,0.25768,-0.006256
not-recorded,1,40,2391.64,5.8556,0.26402,0.027333
not-recorded,1,40,2389.82,5.8789,0.25966,0.021331
not-recorded,1,40,2385.26,5.8432,0.26401,0.003807
not-recorded,1,40,2385.95,5.8465,0.25450,0.012422
not-recorded,1,40,2386.78,5.7970,0.26267,0.017514
not-recorded,1,40,2386.74,5.8295,0.25707,0.021983
not-recorded,1,40,2383.35,5.8458,0.25808,0.010777
not-recorded,1,40,2390.41,5.8614,0.24855,0.031022
not-recorded,1,40,2390.41,5.9305,0.25983,0.033647
not-recorded,1,40,2383.05,5.9001,0.25479,0.016912
not-recorded,1,40,2386.99,5.8386,0.26031,0.032403
not-recorded,1,40,2385.50,5.8009,0.25266,0.030671
not-recorded,1,40,2391.04,5.8646,0.25574,0.024018
not-recorded,1,40,2385.72,5.8679,0.25775,0.032100
not-recorded,1,40,2386.41,5.9400,0.25703,0.030243
not-recorded,1,40,2386.83,5.8592,0.25809,0.028771
not-recorded,1,40,2383.76,5.8923,0.25901,0.032109
not-recorded,1,40,2384.34,5.8296,0.25616,0.031955
not-recorded,1,40,2387.42,5.8928,0.25492,0.021168
not-recorded,1,40,2387.15,5.8680,0.25647,0.020333
not-recorded,1,40,2392.17,5.8884,0.25191,-0.010554
not-recorded,1,40,2388.38,5.8788,0.25180,0.006453
not-recorded,1,40,2387.93,5.8698,0.25257,0.005508
not-recorded,1,40,2388.73,5.8580,0.25856,-0.002666
not-recorded,1,40,2386.07,5.8489,0.25012,0.004183
not-recorded,1,40,2390.82,5.8609,0.25739,-0.021334
not-recorded,1,40,2389.03,5.8944,0.25315,-0.016749
not-recorded,1,40,2385.49,5.8831,0.25861,-0.002654
not-recorded,1,40,2386.53,5.8917,0.26026,-0.010321
not-recorded,1,40,2387.30,5.8638,0.25980,-0.019320
not-recorded,1,40,2389.33,5.9070,0.25297,-0.027961
not-recorded,1,40,2386.12,5.7933,0.25574,-0.018750
not-recorded,1,40,2387.92,5.8756,0.25700,-0.029866
not-recorded,1,40,2383.88,5.7884,0.25748,-0.015658
not-recorded,1,40,2392.76,5.8664,0.25240,-0.029108
not-recorded,1,40,2392.12,5.9173,0.26304,-0.026043
not-recorded,1,40,2391.21,5.8699,0.25428,-0.030268
not-recorded,1,40,2389.92,5.9126,0.25716,-0.028975
not-recorded,1,40,2387.52,5.8590,0.26058,-0.031471
not-recorded,1,40,2388.44,5.8272,0.25468,-0.028518
not-recorded,1,40,2383.28,5.8869,0.25978,-0.029956
not-recorded,1,40,2388.65,5.8848,0.25670,-0.023030
not-recorded,1,40,2388.81,5.8814,0.25663,-0.019398
not-recorded,1,40,2385.31,5.8513,0.25764,-0.029762
not-recorded,1,40,2389.90,5.8120,0.25804,-0.010269
not-recorded,1,40,2385.88,5.8600,0.26151,-0.024519
not-recorded,1,40,2386.66,5.8831,0.26169,-0.017769
not-recorded,1,40,2389.55,5.8302,0.26281,0.001321
not-recorded,1,40,2386.09,5.8483,0.25659,-0.011357
not-recorded,1,40,2387.67,5.8846,0.25769,-0.000462
not-recorded,1,40,2391.86,5.8709,0.25829,0.022317
not-recorded,1,40,2388.25,5.8419,0.26047,0.009010
not-recorded,1,40,2388.16,5.9168,0.25730,0.013600
not-recorded,1,40,2389.58,5.8055,0.25323,0.022170
not-recorded,1,40,2388.80,5.9348,0.25301,0.023362
not-recorded,1,40,2389.66,5.9430,0.25627,0.028793
not-recorded,1,40,2390.70,5.8560,0.25673,0.030995
not-recorded,1,40,2389.98,5.9411,0.26102,0.034350
not-recorded,1,40,2390.56,5.8820,0.25734,0.032750
not-recorded,1,40,2385.05,5.8997,0.25551,0.022986
not-recorded,1,40,2388.95,5.9027,0.25446,0.032915
not-recorded,1,40,2392.42,5.9218,0.25322,0.026179
not-recorded,1,40,2384.06,5.8861,0.25728,0.027851
not-recorded,1,40,2389.46,5.8525,0.25562,0.029529
not-recorded,1,40,2388.97,5.9064,0.26086,0.029601
not-recorded,1,40,2384.09,5.8287,0.25935,0.031553
not-recorded,1,40,2389.19,5.8568,0.26134,0.024123
not-recorded,1,40,2389.13,5.8706,0.26170,0.020321
not-recorded,1,40,2388.07,5.9138,0.25704,0.021632
not-recorded,1,40,2390.49,5.8898,0.26224,0.009726
not-recorded,1,40,2389.76,5.8822,0.25237,0.011257
not-recorded,1,40,2393.98,5.9275,0.25979,-0.018343
not-recorded,1,40,2390.43,5.8360,0.25732,-0.002830
not-recorded,1,40,2388.51,5.8856,0.25145,0.003932
not-recorded,1,40,2388.38,5.8959,0.25646,0.000117
not-recorded,1,40,2388.99,5.8227,0.25791,-0.007536
not-recorded,1,40,2388.98,5.8714,0.25596,-0.012204
not-recorded,1,40,2389.32,5.9288,0.26271,-0.015239
not-recorded,1,40,2388.26,5.8387,0.25673,-0.013488
not-recorded,1,40,2387.39,5.8506,0.25671,-0.015463
not-recorded,1,40,2389.04,5.9234,0.25396,-0.025860
not-recorded,1,40,2387.14,5.8614,0.25304,-0.017798
not-recorded,1,40,2390.38,5.9468,0.25404,-0.030865
not-recorded,1,40,2389.83,5.8788,0.25546,-0.031643
not-recorded,1,40,2394.03,5.8484,0.25585,-0.026555
not-recorded,1,40,2386.35,5.8723,0.25549,-0.026675
not-recorded,1,40,2388.50,5.8536,0.24877,-0.032635
not-recorded,1,40,2387.10,5.8334,0.25382,-0.031686
not-recorded,1,40,2388.59,5.8613,0.24686,-0.030900
not-recorded,1,40,2389.29,5.8929,0.25534,-0.029344
not-recorded,1,40,2386.48,5.8439,0.25450,-0.030829
not-recorded,1,40,2389.92,5.9130,0.26156,-0.022573
not-recorded,1,40,2389.27,5.8524,0.25723,-0.022963
not-recorded,1,40,2386.39,5.8307,0.25969,-0.031989
not-recorded,1,40,2389.34,5.9033,0.26000,-0.016060
not-recorded,1,40,2390.39,5.9554,0.25352,-0.008344
not-recorded,1,40,2386.14,5.8656,0.26038,-0.025824
not-recorded,1,40,2387.62,5.9020,0.25502,-0.012370
not-recorded,1,40,2385.13,5.8574,0.25934,-0.021584
not-recorded,1,40,2389.85,5.9620,0.25363,0.005451
not-recorded,1,40,2390.60,5.8715,0.25660,0.012545
not-recorded,1,40,2390.11,5.9507,0.25812,0.014537
not-recorded,1,40,2389.78,5.9181,0.25739,0.015005
not-recorded,1,40,2392.18,5.9849,0.25468,0.026929
not-recorded,1,40,2387.83,5.8052,0.24840,0.013581
not-recorded,1,40,2388.57,5.8594,0.25623,0.018984
not-recorded,1,40,2388.29,5.8048,0.26032,0.019333
not-recorded,1,40,2390.71,5.8463,0.25778,0.030327
not-recorded,1,40,2391.21,5.8458,0.26348,0.030956
not-recorded,1,40,2394.98,5.8691,0.25933,0.026283
not-recorded,1,40,2390.64,5.9182,0.25800,0.031157
not-recorded,1,40,2393.38,5.8590,0.26133,0.026047
not-recorded,1,40,2392.65,5.9060,0.25722,0.025554
not-recorded,1,40,2388.88,5.9433,0.25236,0.032574
not-recorded,1,40,2391.52,5.8419,0.25489,0.024549
not-recorded,1,40,2392.92,5.8833,0.25416,0.014027
not-recorded,1,40,2391.82,5.8902,0.25756,0.018584
